"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"20:54:34,3550673","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\*","SUCCESS","Filter: *, 1: ."
"20:54:34,3551104","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0","SUCCESS","0: .., 1: System.Interactive.Async.dll, 2: System.Interactive.Async.xml"
"20:54:34,3551553","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0","NO MORE FILES",""
"20:54:34,3551753","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0","SUCCESS",""
"20:54:34,3553297","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3553932","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0","SUCCESS","CreationTime: 21-11-2016 16:10:52, LastAccessTime: 21-11-2016 16:10:52, LastWriteTime: 21-11-2016 16:10:52, ChangeTime: 21-11-2016 16:10:52, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: D"
"20:54:34,3554177","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0","SUCCESS",""
"20:54:34,3556027","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Interactive.Async.XmlSerializers.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3557020","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Interactive.Async.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3558455","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Interactive.Async.dll","SUCCESS","CreationTime: 21-11-2016 16:10:52, LastAccessTime: 21-11-2016 16:10:52, LastWriteTime: 21-06-2016 21:47:14, ChangeTime: 21-11-2016 16:10:52, FileAttributes: A"
"20:54:34,3558716","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.Interactive.Async\3.0.0\lib\netstandard1.0\System.Interactive.Async.dll","SUCCESS",""
"20:54:34,3560981","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.IO.pdb","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3562461","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.IO.xml","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3563632","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.IO.xml","SUCCESS","CreationTime: 21-11-2016 16:10:57, LastAccessTime: 21-11-2016 16:10:57, LastWriteTime: 02-11-2016 02:05:02, ChangeTime: 21-11-2016 16:10:57, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:34,3563870","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.IO.xml","SUCCESS",""
"20:54:34,3565633","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.IO.pri","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3567071","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.IO.dll.config","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3568401","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.IO.exe.config","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3569990","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3570541","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5","SUCCESS","CreationTime: 21-11-2016 16:10:57, LastAccessTime: 21-11-2016 16:10:57, LastWriteTime: 21-11-2016 16:10:57, ChangeTime: 21-11-2016 16:10:57, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: D"
"20:54:34,3570753","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5","SUCCESS",""
"20:54:34,3571803","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3572293","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\*","SUCCESS","Filter: *, 1: ."
"20:54:34,3573000","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5","SUCCESS","0: .., 1: de, 2: es, 3: fr, 4: it, 5: ja, 6: ko, 7: ru, 8: System.IO.dll, 9: System.IO.xml, 10: zh-hans, 11: zh-hant"
"20:54:34,3573747","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5","NO MORE FILES",""
"20:54:34,3573951","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5","SUCCESS",""
"20:54:34,3575922","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\de\System.IO.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3577587","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\es\System.IO.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3579766","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\fr\System.IO.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3581865","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\it\System.IO.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3583772","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\ja\System.IO.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3585701","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\ko\System.IO.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3587257","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\ru\System.IO.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3589043","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\zh-hans\System.IO.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3591391","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\zh-hant\System.IO.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3593227","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3594710","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5","SUCCESS","CreationTime: 21-11-2016 16:10:57, LastAccessTime: 21-11-2016 16:10:57, LastWriteTime: 21-11-2016 16:10:57, ChangeTime: 21-11-2016 16:10:57, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: D"
"20:54:34,3594933","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5","SUCCESS",""
"20:54:34,3596832","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.IO.XmlSerializers.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3597833","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.IO.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3599472","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.IO.dll","SUCCESS","CreationTime: 21-11-2016 16:10:57, LastAccessTime: 21-11-2016 16:10:57, LastWriteTime: 02-11-2016 02:05:02, ChangeTime: 21-11-2016 16:10:57, FileAttributes: A"
"20:54:34,3599955","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO\4.3.0\ref\netstandard1.5\System.IO.dll","SUCCESS",""
"20:54:34,3602051","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.IO.Compression.pdb","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3603667","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.IO.Compression.xml","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3604690","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.IO.Compression.xml","SUCCESS","CreationTime: 21-11-2016 16:10:56, LastAccessTime: 21-11-2016 16:10:56, LastWriteTime: 02-11-2016 02:04:46, ChangeTime: 21-11-2016 16:10:56, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:34,3604932","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.IO.Compression.xml","SUCCESS",""
"20:54:34,3606959","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.IO.Compression.pri","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3610191","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.IO.Compression.dll.config","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3613208","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.IO.Compression.exe.config","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3615655","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3617244","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3","SUCCESS","CreationTime: 21-11-2016 16:10:56, LastAccessTime: 21-11-2016 16:10:56, LastWriteTime: 21-11-2016 16:10:56, ChangeTime: 21-11-2016 16:10:56, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: D"
"20:54:34,3617803","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3","SUCCESS",""
"20:54:34,3621553","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3624479","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\*","SUCCESS","Filter: *, 1: ."
"20:54:34,3628406","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3","SUCCESS","0: .., 1: de, 2: es, 3: fr, 4: it, 5: ja, 6: ko, 7: ru, 8: System.IO.Compression.dll, 9: System.IO.Compression.xml, 10: zh-hans, 11: zh-hant"
"20:54:34,3629920","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3","NO MORE FILES",""
"20:54:34,3630871","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3","SUCCESS",""
"20:54:34,3641130","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\de\System.IO.Compression.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3645661","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\es\System.IO.Compression.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3647553","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\fr\System.IO.Compression.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3649301","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\it\System.IO.Compression.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3651000","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\ja\System.IO.Compression.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3652612","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\ko\System.IO.Compression.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3654225","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\ru\System.IO.Compression.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3656022","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\zh-hans\System.IO.Compression.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3658136","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\zh-hant\System.IO.Compression.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3659639","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3660247","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3","SUCCESS","CreationTime: 21-11-2016 16:10:56, LastAccessTime: 21-11-2016 16:10:56, LastWriteTime: 21-11-2016 16:10:56, ChangeTime: 21-11-2016 16:10:56, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: D"
"20:54:34,3660462","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3","SUCCESS",""
"20:54:34,3662120","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.IO.Compression.XmlSerializers.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3663071","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.IO.Compression.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3664974","MSBuild.exe","7724","QueryBasicInformationFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.IO.Compression.dll","SUCCESS","CreationTime: 21-11-2016 16:10:56, LastAccessTime: 21-11-2016 16:10:56, LastWriteTime: 02-11-2016 02:04:46, ChangeTime: 21-11-2016 16:10:56, FileAttributes: A"
"20:54:34,3665718","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO.Compression\4.3.0\ref\netstandard1.3\System.IO.Compression.dll","SUCCESS",""
"20:54:34,3668376","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.IO.Compression.ZipFile.pdb","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3669959","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.IO.Compression.ZipFile.xml","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3670970","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.IO.Compression.ZipFile.xml","SUCCESS","CreationTime: 21-11-2016 16:10:56, LastAccessTime: 21-11-2016 16:10:56, LastWriteTime: 02-11-2016 02:04:44, ChangeTime: 21-11-2016 16:10:56, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: A"
"20:54:34,3671201","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.IO.Compression.ZipFile.xml","SUCCESS",""
"20:54:34,3672775","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.IO.Compression.ZipFile.pri","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3674735","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.IO.Compression.ZipFile.dll.config","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3676313","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\System.IO.Compression.ZipFile.exe.config","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3678122","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3679058","MSBuild.exe","7724","QueryNetworkOpenInformationFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3","SUCCESS","CreationTime: 21-11-2016 16:10:56, LastAccessTime: 21-11-2016 16:10:56, LastWriteTime: 21-11-2016 16:10:56, ChangeTime: 21-11-2016 16:10:56, AllocationSize: 01-01-1601 02:00:00, EndOfFile: 01-01-1601 02:00:00, FileAttributes: D"
"20:54:34,3679323","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3","SUCCESS",""
"20:54:34,3680629","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"20:54:34,3681090","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\*","SUCCESS","Filter: *, 1: ."
"20:54:34,3681554","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3","SUCCESS","0: .., 1: de, 2: es, 3: fr, 4: it, 5: ja, 6: ko, 7: ru, 8: System.IO.Compression.ZipFile.dll, 9: System.IO.Compression.ZipFile.xml, 10: zh-hans, 11: zh-hant"
"20:54:34,3682260","MSBuild.exe","7724","QueryDirectory","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3","NO MORE FILES",""
"20:54:34,3682540","MSBuild.exe","7724","CloseFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3","SUCCESS",""
"20:54:34,3684888","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\de\System.IO.Compression.ZipFile.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"20:54:34,3686799","MSBuild.exe","7724","CreateFile","C:\Users\svto\.nuget\packages\System.IO.Compression.ZipFile\4.3.0\ref\netstandard1.3\es\System.IO.Compression.ZipFile.resources.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
